STRUCTURE,STRUCTURE_ID,STRUCTURE_NAME,ACTION,FREQ,Frequency of observation,REF_AREA,Reference area,TRADE_FLOW,Trade flow,END_USE,End-use,PRODUCT,Product,COUNTERPART_AREA,Counterpart area,UNIT_MEASURE,Unit of measure,TIME_PERIOD,Time period,OBS_VALUE,Observation value,UNIT_MULT,Unit multiplier
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",UKR,Ukraine,USD,US dollar,2020,,754.994,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",GBR,United Kingdom,USD,US dollar,2020,,176541.25,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,OMN,Oman,USD,US dollar,2020,,164.116,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,DOM,Dominican Republic,USD,US dollar,2020,,6.705,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,ERI,Eritrea,USD,US dollar,2020,,1.565,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,THA,Thailand,USD,US dollar,2020,,557599.398,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CAN,Canada,USD,US dollar,2020,,2154.096,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",HKG,Hong Kong (China),USD,US dollar,2020,,121922.443,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",CHN,China (People’s Republic of),USD,US dollar,2020,,1161992.723,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,CAN,Canada,USD,US dollar,2020,,334130.392,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,JOR,Jordan,USD,US dollar,2020,,57.11,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,DNK,Denmark,USD,US dollar,2020,,603.642,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,NLD,Netherlands,USD,US dollar,2020,,17702.689,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",W_X,World unspecified,USD,US dollar,2020,,3310.77,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",ECU,Ecuador,USD,US dollar,2020,,1138.158,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",TKM,Turkmenistan,USD,US dollar,2020,,7.283,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,SUR,Suriname,USD,US dollar,2020,,840.011,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,PAN,Panama,USD,US dollar,2020,,1.77,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,BWA,Botswana,USD,US dollar,2020,,192.261,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,ARG,Argentina,USD,US dollar,2020,,73.618,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,TUV,Tuvalu,USD,US dollar,2020,,140.088,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,SLV,El Salvador,USD,US dollar,2020,,80.458,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BWA,Botswana,USD,US dollar,2020,,5.616,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BTN,Bhutan,USD,US dollar,2020,,7.079,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,JAM,Jamaica,USD,US dollar,2020,,518.621,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",OMN,Oman,USD,US dollar,2020,,351.615,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,DNK,Denmark,USD,US dollar,2020,,122354.618,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",CHL,Chile,USD,US dollar,2020,,1932.869,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",ERI,Eritrea,USD,US dollar,2020,,0.306,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",DZA,Algeria,USD,US dollar,2020,,7745.909,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,BRN,Brunei Darussalam,USD,US dollar,2020,,1851.593,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",NAM,Namibia,USD,US dollar,2020,,395.858,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",KHM,Cambodia,USD,US dollar,2020,,746.519,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,PRT,Portugal,USD,US dollar,2020,,5.241,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MLI,Mali,USD,US dollar,2020,,385.342,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BRA,Brazil,USD,US dollar,2020,,7387.627,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",BRN,Brunei Darussalam,USD,US dollar,2020,,174.019,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,LBN,Lebanon,USD,US dollar,2020,,2454.044,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",LBN,Lebanon,USD,US dollar,2020,,173.951,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,AND,Andorra,USD,US dollar,2020,,155.472,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",GRC,Greece,USD,US dollar,2020,,1639.693,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,BLR,Belarus,USD,US dollar,2020,,7102.037,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,BEN,Benin,USD,US dollar,2020,,465.187,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",JOR,Jordan,USD,US dollar,2020,,746.314,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CHE,Switzerland,USD,US dollar,2020,,1140.437,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,LVA,Latvia,USD,US dollar,2020,,73.856,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",SLE,Sierra Leone,USD,US dollar,2020,,1.974,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",VEN,Venezuela,USD,US dollar,2020,,46.254,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,BRN,Brunei Darussalam,USD,US dollar,2020,,17.596,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,LVA,Latvia,USD,US dollar,2020,,22330.707,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",ARM,Armenia,USD,US dollar,2020,,38.221,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,DOM,Dominican Republic,USD,US dollar,2020,,13361.614,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,GUY,Guyana,USD,US dollar,2020,,539.755,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",CHE,Switzerland,USD,US dollar,2020,,3046.182,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,LCA,Saint Lucia,USD,US dollar,2020,,265.063,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,MLI,Mali,USD,US dollar,2020,,580.804,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,KHM,Cambodia,USD,US dollar,2020,,164.252,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,TTO,Trinidad and Tobago,USD,US dollar,2020,,1909.857,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,PRT,Portugal,USD,US dollar,2020,,30590.196,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,FJI,Fiji,USD,US dollar,2020,,1416.12,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",LKA,Sri Lanka,USD,US dollar,2020,,1302.477,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",AUS,Australia,USD,US dollar,2020,,38641.614,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,FJI,Fiji,USD,US dollar,2020,,20.454,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,CYP,Cyprus,USD,US dollar,2020,,8.372,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",NPL,Nepal,USD,US dollar,2020,,117.897,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,GMB,Gambia,USD,US dollar,2020,,44.313,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",CYP,Cyprus,USD,US dollar,2020,,411.992,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,MUS,Mauritius,USD,US dollar,2020,,2638.102,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",NER,Niger,USD,US dollar,2020,,3.676,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,BLR,Belarus,USD,US dollar,2020,,72.528,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,TGO,Togo,USD,US dollar,2020,,3760.503,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",HRV,Croatia,USD,US dollar,2020,,585.262,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,THA,Thailand,USD,US dollar,2020,,43522.576,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,TUN,Tunisia,USD,US dollar,2020,,48.295,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,LAO,Lao People’s Democratic Republic,USD,US dollar,2020,,650.577,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,MUS,Mauritius,USD,US dollar,2020,,1.974,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,CYP,Cyprus,USD,US dollar,2020,,2028.199,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C261,Electronic components and boards,ITA,Italy,USD,US dollar,2020,,1749.116,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,WXD,Rest of the world,USD,US dollar,2020,,2439.99,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",MHL,Marshall Islands,USD,US dollar,2020,,1164.33,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,SGP,Singapore,USD,US dollar,2020,,740530.007,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",PNG,Papua New Guinea,USD,US dollar,2020,,162.242,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,KHM,Cambodia,USD,US dollar,2020,,24239.133,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",GUY,Guyana,USD,US dollar,2020,,15.791,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",SVN,Slovenia,USD,US dollar,2020,,1518.325,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,ITA,Italy,USD,US dollar,2020,,279942.913,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,SLE,Sierra Leone,USD,US dollar,2020,,65.925,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",SGP,Singapore,USD,US dollar,2020,,63629.38,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",UZB,Uzbekistan,USD,US dollar,2020,,18.411,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,CPA_2_1_C265,"Measuring, testing and navigating equipment; watches and clocks",AUT,Austria,USD,US dollar,2020,,9041.173,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,CHE,Switzerland,USD,US dollar,2020,,121305.527,,3,Thousands
DATAFLOW,OECD.STI.PIE:DSD_BTIGE@DF_BTIGE(1.0),Bilateral Trade in goods by end-use,I,A,Annual,TWN,Chinese Taipei,X,Exports,CAP,Capital goods,_T,Total,KIR,Kiribati,USD,US dollar,2020,,351.239,,3,Thousands
