layer,hs_code,hs_desc,year,reporter_code,reporter,partner_code,partner,trade_value_usd,reporter_rank,reporter_export_share,reporter_selection_reason
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,IND,India,CHN,China,2775213.397,24,0.00112885387257853,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,IND,India,DEU,Germany,1880192.617,24,0.00112885387257853,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,IND,India,HKG,"China, Hong Kong SAR",2921309.466,24,0.00112885387257853,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,IND,India,USA,USA,1237556.547,24,0.00112885387257853,coverage_threshold
layer2_backend,854160,Crystals; mounted piezo-electric,2022,IND,India,HKG,"China, Hong Kong SAR",5926057.506,24,0.00112885387257853,coverage_threshold
layer2_backend,854160,Crystals; mounted piezo-electric,2022,IND,India,KOR,Rep. of Korea,1446002.269,24,0.00112885387257853,coverage_threshold
layer2_backend,854160,Crystals; mounted piezo-electric,2022,IND,India,MYS,Malaysia,1629864.68,24,0.00112885387257853,coverage_threshold
layer2_backend,854160,Crystals; mounted piezo-electric,2022,IND,India,MEX,Mexico,1530809.311,24,0.00112885387257853,coverage_threshold
layer2_backend,854160,Crystals; mounted piezo-electric,2022,IND,India,NLD,Netherlands,2202805.197,24,0.00112885387257853,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,IND,India,USA,USA,1755761.504,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,CHN,China,11737228.397,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,FRA,France,2025683.438,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,DEU,Germany,4067228.06,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,HKG,"China, Hong Kong SAR",62672027.315,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,HUN,Hungary,2964616.118,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,JPN,Japan,2274360.4,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,KOR,Rep. of Korea,1690174.318,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,SGP,Singapore,12970728.908,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,VNM,Viet Nam,4647015.125,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,GBR,United Kingdom,2980422.681,24,0.00112885387257853,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,IND,India,USA,USA,13380465.239,24,0.00112885387257853,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,IND,India,HKG,"China, Hong Kong SAR",12772389.418,24,0.00112885387257853,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,IND,India,KOR,Rep. of Korea,4107274.443,24,0.00112885387257853,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,IND,India,VNM,Viet Nam,16199219.156,24,0.00112885387257853,coverage_threshold
layer2_backend,854233,Electronic integrated circuits; amplifiers,2022,IND,India,CHN,China,1082913.818,24,0.00112885387257853,coverage_threshold
layer2_backend,854233,Electronic integrated circuits; amplifiers,2022,IND,India,HKG,"China, Hong Kong SAR",1018024.835,24,0.00112885387257853,coverage_threshold
layer2_backend,854233,Electronic integrated circuits; amplifiers,2022,IND,India,MEX,Mexico,2157062.656,24,0.00112885387257853,coverage_threshold
layer2_backend,854233,Electronic integrated circuits; amplifiers,2022,IND,India,SGP,Singapore,1375714.523,24,0.00112885387257853,coverage_threshold
layer2_backend,854233,Electronic integrated circuits; amplifiers,2022,IND,India,VNM,Viet Nam,3804174.329,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,CHN,China,4148164.47,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,FRA,France,1084769.498,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,DEU,Germany,1569098.097,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,HKG,"China, Hong Kong SAR",8892905.431,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,IRL,Ireland,5180674.414,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,KOR,Rep. of Korea,1751940.506,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,MEX,Mexico,2506589.329,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,NLD,Netherlands,17172193.28,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,SGP,Singapore,1944421.019,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,VNM,Viet Nam,3544996.751,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,GBR,United Kingdom,3535415.368,24,0.00112885387257853,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,IND,India,USA,USA,2123887.466,24,0.00112885387257853,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IND,India,CHN,China,5366751.773,24,0.00112885387257853,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IND,India,HKG,"China, Hong Kong SAR",2130398.627,24,0.00112885387257853,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IND,India,KOR,Rep. of Korea,1887760.016,24,0.00112885387257853,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IND,India,MYS,Malaysia,123229068.907,24,0.00112885387257853,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IND,India,SGP,Singapore,133499182.462,24,0.00112885387257853,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,IND,India,USA,USA,3046411.071,24,0.00112885387257853,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,BEL,Belgium,26578987.072,24,0.00112885387257853,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,CAN,Canada,1051090.885,24,0.00112885387257853,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,FRA,France,102904645.722,24,0.00112885387257853,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,DEU,Germany,10256190.18,24,0.00112885387257853,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,MYS,Malaysia,56487853.393,24,0.00112885387257853,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,GBR,United Kingdom,5460128.148,24,0.00112885387257853,coverage_threshold
layer2_backend,852352,"Semiconductor media; smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,USA,USA,9798826.962,24,0.00112885387257853,coverage_threshold
layer2_backend,852359,"Semiconductor media; other than smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,AUT,Austria,4627125.91,24,0.00112885387257853,coverage_threshold
layer2_backend,852359,"Semiconductor media; other than smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,BEL,Belgium,1009441.583,24,0.00112885387257853,coverage_threshold
layer2_backend,852359,"Semiconductor media; other than smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,CHN,China,5540479.732,24,0.00112885387257853,coverage_threshold
layer2_backend,852359,"Semiconductor media; other than smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,DEU,Germany,11483847.325,24,0.00112885387257853,coverage_threshold
layer2_backend,852359,"Semiconductor media; other than smart cards, whether or not recorded, excluding products of Chapter 37",2022,IND,India,USA,USA,8532602.047,24,0.00112885387257853,coverage_threshold
layer1_frontend,848620,Machines and apparatus of a kind used solely or principally for the manufacture of semiconductor devices or of electronic integrated circuits,2022,HUN,Hungary,DEU,Germany,4498000,25,0.00105218172027359,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,HUN,Hungary,AUT,Austria,6462007,25,0.00105218172027359,coverage_threshold
layer1_frontend,848690,Machines and apparatus of heading 8486; parts and accessories,2022,HUN,Hungary,DEU,Germany,1837938,25,0.00105218172027359,coverage_threshold
layer1_frontend,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices (including integrated circuits),2022,HUN,Hungary,CHN,China,3142404,25,0.00105218172027359,coverage_threshold
layer1_frontend,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices (including integrated circuits),2022,HUN,Hungary,JPN,Japan,1038090,25,0.00105218172027359,coverage_threshold
layer1_frontend,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices (including integrated circuits),2022,HUN,Hungary,KOR,Rep. of Korea,2824693,25,0.00105218172027359,coverage_threshold
layer1_frontend,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices (including integrated circuits),2022,HUN,Hungary,MYS,Malaysia,1287061,25,0.00105218172027359,coverage_threshold
layer1_frontend,903082,Instruments and apparatus; for measuring or checking semiconductor wafers or devices (including integrated circuits),2022,HUN,Hungary,SGP,Singapore,1325849,25,0.00105218172027359,coverage_threshold
layer2_backend,854110,"Electrical apparatus; diodes, other than photosensitive or light-emitting diodes (LED)",2022,HUN,Hungary,DEU,Germany,52205006,25,0.00105218172027359,coverage_threshold
layer2_backend,854110,"Electrical apparatus; diodes, other than photosensitive or light-emitting diodes (LED)",2022,HUN,Hungary,HKG,"China, Hong Kong SAR",3644654,25,0.00105218172027359,coverage_threshold
layer2_backend,854110,"Electrical apparatus; diodes, other than photosensitive or light-emitting diodes (LED)",2022,HUN,Hungary,SGP,Singapore,1440589,25,0.00105218172027359,coverage_threshold
layer2_backend,854110,"Electrical apparatus; diodes, other than photosensitive or light-emitting diodes (LED)",2022,HUN,Hungary,USA,USA,2138038,25,0.00105218172027359,coverage_threshold
layer2_backend,854121,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of less than 1W",2022,HUN,Hungary,CHN,China,2232037,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,CAN,Canada,1796961,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,CHN,China,25634210,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,CZE,Czechia,2093812,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,FRA,France,1741442,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,DEU,Germany,195326741,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,HKG,"China, Hong Kong SAR",71290237,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,ITA,Italy,2945764,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,JPN,Japan,5038772,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,KOR,Rep. of Korea,11366707,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,MEX,Mexico,1655611,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,NLD,Netherlands,5900974,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,IND,India,1124847,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,SGP,Singapore,4897187,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,SWE,Sweden,1189954,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,CHE,Switzerland,1043421,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,THA,Thailand,2852929,25,0.00105218172027359,coverage_threshold
layer2_backend,854129,"Electrical apparatus; transistors, (other than photosensitive), with a dissipation rate of 1W or more",2022,HUN,Hungary,USA,USA,5771005,25,0.00105218172027359,coverage_threshold
layer2_backend,854130,"Electrical apparatus; thyristors, diacs and triacs, other than photosensitive devices",2022,HUN,Hungary,DEU,Germany,69443489,25,0.00105218172027359,coverage_threshold
layer2_backend,854130,"Electrical apparatus; thyristors, diacs and triacs, other than photosensitive devices",2022,HUN,Hungary,SGP,Singapore,2982643,25,0.00105218172027359,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HUN,Hungary,AUT,Austria,3191834,25,0.00105218172027359,coverage_threshold
layer2_backend,854190,"Electrical apparatus; parts for diodes, transistors and similar semiconductor devices and photosensitive semiconductor devices",2022,HUN,Hungary,DEU,Germany,1019929,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,AUT,Austria,11365835,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,CAN,Canada,3932295,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,CHN,China,49191391,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,CZE,Czechia,4485315,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,FIN,Finland,2576818,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,FRA,France,2248221,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,DEU,Germany,106584658,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,HKG,"China, Hong Kong SAR",8140291,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,ISR,Israel,1202972,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,ITA,Italy,3010790,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,JPN,Japan,1300360,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,MEX,Mexico,32917043,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,NLD,Netherlands,2240780,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,IND,India,1626662,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,SWE,Sweden,2607658,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,THA,Thailand,3943889,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,GBR,United Kingdom,3524150,25,0.00105218172027359,coverage_threshold
layer2_backend,854231,"Electronic integrated circuits; processors and controllers, whether or not combined with memories, converters, logic circuits, amplifiers, clock and timing circuits, or other circuits",2022,HUN,Hungary,USA,USA,2144970,25,0.00105218172027359,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HUN,Hungary,DNK,Denmark,1245324,25,0.00105218172027359,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HUN,Hungary,DEU,Germany,6748971,25,0.00105218172027359,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HUN,Hungary,MEX,Mexico,1056186,25,0.00105218172027359,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HUN,Hungary,NLD,Netherlands,3030935,25,0.00105218172027359,coverage_threshold
layer2_backend,854232,Electronic integrated circuits; memories,2022,HUN,Hungary,IND,India,1239608,25,0.00105218172027359,coverage_threshold
layer2_backend,854233,Electronic integrated circuits; amplifiers,2022,HUN,Hungary,CHN,China,1088833,25,0.00105218172027359,coverage_threshold
layer2_backend,854233,Electronic integrated circuits; amplifiers,2022,HUN,Hungary,FIN,Finland,1358875,25,0.00105218172027359,coverage_threshold
layer2_backend,854233,Electronic integrated circuits; amplifiers,2022,HUN,Hungary,DEU,Germany,2865067,25,0.00105218172027359,coverage_threshold
layer2_backend,854233,Electronic integrated circuits; amplifiers,2022,HUN,Hungary,NLD,Netherlands,2434013,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,AUT,Austria,2347797,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,CHN,China,22885213,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,CZE,Czechia,1675948,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,FIN,Finland,4175699,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,FRA,France,12692966,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,DEU,Germany,52433154,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,HKG,"China, Hong Kong SAR",6977399,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,ISR,Israel,2134909,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,ITA,Italy,1985805,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,MEX,Mexico,7431385,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,NLD,Netherlands,3858020,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,IND,India,1343420,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,SGP,Singapore,2192556,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,VNM,Viet Nam,1095569,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,SWE,Sweden,2260357,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,GBR,United Kingdom,2645292,25,0.00105218172027359,coverage_threshold
layer2_backend,854239,Electronic integrated circuits; n.e.c. in heading no. 8542,2022,HUN,Hungary,USA,USA,3367477,25,0.00105218172027359,coverage_threshold
layer2_backend,854290,Parts of electronic integrated circuits,2022,HUN,Hungary,DEU,Germany,1990715,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,BEL,Belgium,1099964,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,CHN,China,4193971,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,FRA,France,7194097,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,DEU,Germany,2563986,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,ITA,Italy,2213355,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,JPN,Japan,1532061,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,KOR,Rep. of Korea,1173797,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,MYS,Malaysia,3440732,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,NLD,Netherlands,6911444,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,IND,India,1715344,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,SWE,Sweden,6408641,25,0.00105218172027359,coverage_threshold
layer2_backend,852351,"Semiconductor media; solid-state non-volatile storage devices, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,GBR,United Kingdom,1064584,25,0.00105218172027359,coverage_threshold
layer2_backend,852359,"Semiconductor media; other than smart cards, whether or not recorded, excluding products of Chapter 37",2022,HUN,Hungary,DEU,Germany,2828183,25,0.00105218172027359,coverage_threshold
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,NOR,Norway,CHN,China,11545955.53,43,1.149956875663088e-4,focal_country
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,NOR,Norway,ITA,Italy,1796379.893,43,1.149956875663088e-4,focal_country
layer1_frontend,381800,"Chemical elements; doped for use in electronics, in the form of discs, wafers or similar forms; chemical compounds doped for use in electronics",2022,NOR,Norway,KOR,Rep. of Korea,10840843.086,43,1.149956875663088e-4,focal_country
